,Word,Start,End,length,time_spent,std_time_spent,speed,post_space
61,creating,33.16,33.52,8,0.36000000000000654,0.04500000000000082,22.22222222222182,0.09999999999999432
62,air,33.62,33.82,3,0.20000000000000284,0.06666666666666761,14.999999999999787,0.060000000000002274
63,vibrations,33.88,34.56,10,0.6799999999999997,0.06799999999999998,14.705882352941183,0.0799999999999983
64,in,34.64,34.74,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.03999999999999915
65,the,34.78,34.84,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.05999999999999517
66,air,34.9,35.18,3,0.28000000000000114,0.09333333333333371,10.714285714285671,0.5600000000000023
67,those,35.74,35.94,5,0.19999999999999574,0.03999999999999915,25.000000000000533,0.03999999999999915
68,air,35.98,36.12,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.03999999999999915
69,vibrations,36.16,36.62,10,0.46000000000000085,0.04600000000000008,21.739130434782567,0.020000000000003126
70,are,36.64,36.72,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.060000000000002274
71,travelling,36.78,37.26,10,0.4799999999999969,0.04799999999999969,20.83333333333347,0.060000000000002274
72,to,37.32,37.4,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.10000000000000142
73,you,37.5,37.76,3,0.259999999999998,0.086666666666666,11.538461538461627,0.46000000000000085
74,they're,38.22,38.38,7,0.1600000000000037,0.022857142857143384,43.74999999999899,0.03999999999999915
75,hitting,38.42,38.66,7,0.23999999999999488,0.03428571428571355,29.16666666666729,0.04000000000000625
76,your,38.7,38.8,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.04000000000000625
77,ear,38.84,39.02,3,0.17999999999999972,0.05999999999999991,16.666666666666693,0.03999999999999915
78,drums,39.06,39.56,5,0.5,0.1,10.0,0.4399999999999977
79,and,40.0,40.16,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.020000000000003126
80,then,40.18,40.32,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.03999999999999915
81,your,40.36,40.5,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.0799999999999983
82,brain,40.58,41.08,5,0.5,0.1,10.0,0.240000000000002
83,takes,41.32,41.82,5,0.5,0.1,10.0,0.3999999999999986
84,those,42.22,42.44,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.03999999999999915
85,vibrations,42.48,43.34,10,0.8600000000000065,0.08600000000000066,11.627906976744098,0.05999999999999517
86,from,43.4,43.56,4,0.1600000000000037,0.040000000000000924,24.999999999999424,0.01999999999999602
87,your,43.58,43.68,4,0.10000000000000142,0.025000000000000355,39.99999999999943,0.03999999999999915
88,ear,43.72,43.88,3,0.1600000000000037,0.053333333333334565,18.749999999999567,0.01999999999999602
89,drums,43.9,44.26,5,0.35999999999999943,0.07199999999999988,13.88888888888891,0.35999999999999943
90,and,44.62,44.76,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.060000000000002274
91,transforms,44.82,45.46,10,0.6400000000000006,0.06400000000000006,15.624999999999986,0.03999999999999915
92,them,45.5,45.66,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274
93,into,45.72,46.08,4,0.35999999999999943,0.08999999999999986,11.111111111111128,0.7199999999999989
94,thoughts,46.8,47.2,8,0.4000000000000057,0.05000000000000071,19.999999999999716,0.8399999999999963
95,i,48.04,48.1,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.0799999999999983
96,hope,48.18,48.44,4,0.259999999999998,0.0649999999999995,15.384615384615502,0.9200000000000017
97,hope,49.36,49.52,4,0.1600000000000037,0.040000000000000924,24.999999999999424,0.01999999999999602
98,that's,49.54,49.7,6,0.1600000000000037,0.026666666666667282,37.49999999999913,0.03999999999999915
99,happening,49.74,50.14,9,0.3999999999999986,0.04444444444444429,22.50000000000008,1.0399999999999991
100,so,51.18,51.34,2,0.1600000000000037,0.08000000000000185,12.499999999999712,0.8599999999999994
101,because,52.2,52.74,7,0.5399999999999991,0.07714285714285703,12.962962962962983,0.01999999999999602
102,of,52.76,52.86,2,0.10000000000000142,0.05000000000000071,19.999999999999716,0.060000000000002274
103,this,52.92,53.08,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.03999999999999915
104,ability,53.12,53.56,7,0.44000000000000483,0.06285714285714354,15.909090909090734,0.05999999999999517
105,we,53.62,53.68,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.0799999999999983
106,humans,53.76,54.08,6,0.3200000000000003,0.05333333333333338,18.749999999999982,0.020000000000003126
107,are,54.1,54.2,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.05999999999999517
108,able,54.26,54.5,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.020000000000003126
109,to,54.52,54.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.05999999999999517
110,transmit,54.66,55.3,8,0.6400000000000006,0.08000000000000007,12.49999999999999,0.060000000000002274
111,our,55.36,55.48,3,0.11999999999999744,0.03999999999999915,25.000000000000533,0.04000000000000625
112,idea,55.52,55.82,4,0.29999999999999716,0.07499999999999929,13.33333333333346,0.03999999999999915
113,as,55.86,55.94,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915
114,a,55.98,56.04,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.020000000000003126
115,cross,56.06,56.38,5,0.3200000000000003,0.06400000000000006,15.624999999999986,0.05999999999999517
116,vast,56.44,56.68,4,0.240000000000002,0.0600000000000005,16.66666666666653,0.03999999999999915
117,reaches,56.72,57.0,7,0.28000000000000114,0.04000000000000016,24.999999999999897,0.020000000000003126
118,of,57.02,57.1,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999915
119,space,57.14,57.44,5,0.29999999999999716,0.05999999999999943,16.666666666666824,0.020000000000003126
120,in,57.46,57.52,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.05999999999999517
121,time,57.58,57.92,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.19999999999999574
122,right,58.12,58.36,5,0.240000000000002,0.048000000000000397,20.83333333333316,0.38000000000000256
123,we're,58.74,58.9,5,0.1599999999999966,0.03199999999999932,31.250000000000668,0.060000000000002274
124,able,58.96,59.18,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.020000000000003126
125,to,59.2,59.28,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274
126,transmit,59.34,59.9,8,0.5599999999999952,0.0699999999999994,14.285714285714409,0.060000000000002274
127,knowledge,59.96,60.42,9,0.46000000000000085,0.051111111111111204,19.565217391304312,0.05999999999999517
128,across,60.48,61.04,6,0.5600000000000023,0.09333333333333371,10.714285714285671,1.0399999999999991
129,across,62.08,62.48,6,0.3999999999999986,0.06666666666666643,15.000000000000053,0.04000000000000625
130,minds,62.52,62.9,5,0.37999999999999545,0.0759999999999991,13.157894736842263,0.35999999999999943
131,i,63.26,63.36,1,0.10000000000000142,0.10000000000000142,9.999999999999858,0.0799999999999983
132,can,63.44,63.54,3,0.10000000000000142,0.033333333333333805,29.999999999999574,0.0799999999999983
133,put,63.62,63.88,3,0.2600000000000051,0.08666666666666838,11.538461538461311,0.1600000000000037
134,a,64.04,64.18,1,0.14000000000000057,0.14000000000000057,7.142857142857114,0.29999999999999716
135,bizarre,64.48,64.84,7,0.35999999999999943,0.051428571428571344,19.444444444444475,0.0799999999999983
136,new,64.92,65.02,3,0.09999999999999432,0.03333333333333144,30.000000000001705,0.060000000000002274
137,idea,65.08,65.4,4,0.3200000000000074,0.08000000000000185,12.499999999999712,0.05999999999998806
138,in,65.46,65.52,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.04000000000000625
139,your,65.56,65.64,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.04000000000000625
140,mind,65.68,65.9,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.01999999999999602
141,right,65.92,66.04,5,0.12000000000000455,0.02400000000000091,41.66666666666509,0.01999999999999602
142,now,66.06,66.24,3,0.1799999999999926,0.059999999999997534,16.66666666666735,0.04000000000000625
143,i,66.28,66.32,1,0.03999999999999204,0.03999999999999204,25.000000000004974,0.0800000000000125
144,could,66.4,66.52,5,0.11999999999999034,0.023999999999998068,41.666666666670025,0.0799999999999983
145,say,66.6,66.9,3,0.30000000000001137,0.1000000000000038,9.999999999999622,1.4399999999999977
146,imagine,68.34,68.92,7,0.5799999999999983,0.08285714285714262,12.068965517241415,0.060000000000002274
147,a,68.98,69.04,1,0.060000000000002274,0.060000000000002274,16.666666666666035,0.21999999999999886
148,jelly,69.26,69.58,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.060000000000002274
149,fish,69.64,69.98,4,0.3400000000000034,0.08500000000000085,11.764705882352823,0.14000000000000057
150,walting,70.12,70.6,7,0.47999999999998977,0.0685714285714271,14.583333333333645,0.020000000000010232
151,in,70.62,70.7,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.03999999999999204
152,a,70.74,70.78,1,0.04000000000000625,0.04000000000000625,24.999999999996092,0.060000000000002274
153,library,70.84,71.48,7,0.6400000000000006,0.09142857142857151,10.937499999999991,0.11999999999999034
154,while,71.6,71.86,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.29999999999999716
155,thinking,72.16,72.46,8,0.29999999999999716,0.037499999999999645,26.66666666666692,0.020000000000010232
156,about,72.48,72.68,5,0.20000000000000284,0.04000000000000057,24.999999999999645,0.03999999999999204
157,quantum,72.72,73.04,7,0.3200000000000074,0.04571428571428677,21.874999999999496,0.01999999999999602
158,mechanics,73.06,73.6,9,0.539999999999992,0.05999999999999912,16.666666666666913,1.7000000000000028
159,now,75.3,75.46,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.10000000000000853
160,if,75.56,75.68,2,0.12000000000000455,0.060000000000002274,16.666666666666035,0.03999999999999204
161,everything,75.72,76.08,10,0.35999999999999943,0.03599999999999994,27.77777777777782,0.04000000000000625
162,has,76.12,76.24,3,0.11999999999999034,0.03999999999999678,25.000000000002014,0.020000000000010232
163,gone,76.26,76.4,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.05999999999998806
164,relatively,76.46,76.88,10,0.4200000000000017,0.04200000000000017,23.809523809523714,0.060000000000002274
165,well,76.94,77.12,4,0.18000000000000682,0.045000000000001705,22.22222222222138,0.01999999999999602
166,in,77.14,77.2,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.01999999999999602
167,your,77.22,77.32,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.04000000000000625
168,life,77.36,77.56,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.060000000000002274
169,so,77.62,77.72,2,0.09999999999999432,0.04999999999999716,20.000000000001137,0.09999999999999432
170,far,77.82,78.08,3,0.2600000000000051,0.08666666666666838,11.538461538461311,0.060000000000002274
171,you,78.14,78.2,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.060000000000002274
172,probably,78.26,78.52,8,0.2599999999999909,0.03249999999999886,30.769230769231847,0.060000000000002274
173,haven't,78.58,78.78,7,0.20000000000000284,0.028571428571428976,34.9999999999995,0.03999999999999204
174,had,78.82,78.92,3,0.10000000000000853,0.03333333333333618,29.999999999997442,0.03999999999999204
175,that,78.96,79.08,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.04000000000000625
176,thought,79.12,79.3,7,0.1799999999999926,0.02571428571428466,38.888888888890484,0.04000000000000625
177,before,79.34,79.66,6,0.3199999999999932,0.0533333333333322,18.7500000000004,1.6000000000000085
178,but,81.26,81.4,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.05999999999998806
179,now,81.46,81.62,3,0.1600000000000108,0.05333333333333693,18.749999999998735,0.03999999999999204
180,i've,81.66,81.76,4,0.10000000000000853,0.02500000000000213,39.99999999999659,0.03999999999999204
181,just,81.8,81.94,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.060000000000002274
182,made,82.0,82.16,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.020000000000010232
183,you,82.18,82.24,3,0.05999999999998806,0.01999999999999602,50.00000000000995,0.060000000000002274
184,think,82.3,82.44,5,0.14000000000000057,0.028000000000000115,35.714285714285566,0.0799999999999983
185,it,82.52,82.62,2,0.10000000000000853,0.05000000000000426,19.999999999998295,0.19999999999998863
186,through,82.82,82.98,7,0.1600000000000108,0.0228571428571444,43.749999999997044,0.060000000000002274
187,language,83.04,83.5,8,0.45999999999999375,0.05749999999999922,17.391304347826324,1.1599999999999966
188,now,84.66,84.76,3,0.10000000000000853,0.03333333333333618,29.999999999997442,0.01999999999999602
189,of,84.78,84.8,2,0.01999999999999602,0.00999999999999801,100.0000000000199,0.01999999999999602
190,course,84.82,85.02,6,0.20000000000000284,0.033333333333333805,29.999999999999574,0.04000000000000625
191,there,85.06,85.2,5,0.14000000000000057,0.028000000000000115,35.714285714285566,0.0
192,isn't,85.2,85.36,5,0.1599999999999966,0.03199999999999932,31.250000000000668,0.060000000000002274
193,just,85.42,85.52,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.060000000000002274
194,one,85.58,85.74,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625
195,language,85.78,86.06,8,0.28000000000000114,0.03500000000000014,28.571428571428456,0.01999999999999602
196,in,86.08,86.14,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.01999999999999602
197,the,86.16,86.22,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.04000000000000625
198,world,86.26,86.48,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.03999999999999204
199,they're,86.52,86.6,7,0.0799999999999983,0.011428571428571186,87.50000000000186,0.020000000000010232
200,about,86.62,86.82,5,0.19999999999998863,0.039999999999997725,25.00000000000142,0.0800000000000125
201,seven,86.9,87.12,5,0.21999999999999886,0.043999999999999775,22.727272727272844,0.03999999999999204
202,thousand,87.16,87.46,8,0.29999999999999716,0.037499999999999645,26.66666666666692,0.04000000000000625
203,languages,87.5,87.92,9,0.4200000000000017,0.046666666666666856,21.428571428571342,0.03999999999999204
204,spoken,87.96,88.28,6,0.3200000000000074,0.053333333333334565,18.749999999999567,0.01999999999999602
205,around,88.3,88.5,6,0.20000000000000284,0.033333333333333805,29.999999999999574,0.04000000000000625
206,the,88.54,88.58,3,0.03999999999999204,0.01333333333333068,75.00000000001492,0.04000000000000625
207,world,88.62,88.94,5,0.3199999999999932,0.06399999999999864,15.625000000000334,0.4200000000000017
208,and,89.36,89.66,3,0.29999999999999716,0.09999999999999905,10.000000000000094,0.20000000000000284
209,all,89.86,90.02,3,0.1599999999999966,0.0533333333333322,18.7500000000004,0.04000000000000625
210,the,90.06,90.1,3,0.03999999999999204,0.01333333333333068,75.00000000001492,0.060000000000002274
211,language,90.16,90.48,8,0.3200000000000074,0.040000000000000924,24.999999999999424,0.0
212,is,90.48,90.54,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.03999999999999204
213,different,90.58,90.8,9,0.21999999999999886,0.024444444444444317,40.90909090909112,0.04000000000000625
214,from,90.84,90.96,4,0.11999999999999034,0.029999999999997584,33.333333333336014,0.060000000000002274
215,one,91.02,91.14,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.01999999999999602
216,and,91.16,91.24,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.020000000000010232
217,other,91.26,91.44,5,0.1799999999999926,0.03599999999999852,27.77777777777892,0.01999999999999602
218,in,91.46,91.52,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.060000000000002274
219,all,91.58,91.7,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.03999999999999204
220,kinds,91.74,92.0,5,0.2600000000000051,0.052000000000001025,19.230769230768853,0.01999999999999602
221,of,92.02,92.08,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.04000000000000625
222,ways,92.12,92.44,4,0.3199999999999932,0.0799999999999983,12.500000000000266,0.35999999999999943
223,some,92.8,92.96,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274
224,languages,93.02,93.46,9,0.4399999999999977,0.048888888888888635,20.45454545454556,0.060000000000002274
225,have,93.52,93.84,4,0.3200000000000074,0.08000000000000185,12.499999999999712,0.1799999999999926
226,um,94.02,94.16,2,0.14000000000000057,0.07000000000000028,14.285714285714228,1.3599999999999994
227,different,95.52,95.82,9,0.29999999999999716,0.03333333333333302,30.000000000000284,0.04000000000000625
228,sounds,95.86,96.36,6,0.5,0.08333333333333333,12.0,0.04000000000000625
229,they,96.4,96.48,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.060000000000002274
230,have,96.54,96.64,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.060000000000002274
231,different,96.7,96.94,9,0.23999999999999488,0.0266666666666661,37.5000000000008,0.04000000000000625
232,vocabularies,96.98,97.84,12,0.8599999999999994,0.07166666666666661,13.953488372093032,0.21999999999999886
233,and,98.06,98.14,3,0.0799999999999983,0.0266666666666661,37.5000000000008,0.0
234,they,98.14,98.2,4,0.060000000000002274,0.015000000000000568,66.66666666666414,0.060000000000002274
235,also,98.26,98.44,4,0.1799999999999926,0.04499999999999815,22.222222222223134,0.060000000000002274
236,have,98.5,98.6,4,0.09999999999999432,0.02499999999999858,40.000000000002274,0.04000000000000625
237,different,98.64,98.9,9,0.2600000000000051,0.028888888888889457,34.61538461538393,0.03999999999999204
238,structures,98.94,99.58,10,0.6400000000000006,0.06400000000000006,15.624999999999986,0.20000000000000284
239,very,99.78,99.96,4,0.1799999999999926,0.04499999999999815,22.222222222223134,0.04000000000000625
240,importantly,100.0,100.44,11,0.4399999999999977,0.03999999999999979,25.000000000000128,0.0799999999999983
241,different,100.52,100.78,9,0.2600000000000051,0.028888888888889457,34.61538461538393,0.01999999999999602
242,structures,100.8,101.34,10,0.5400000000000063,0.054000000000000624,18.518518518518302,1.5799999999999983
243,that,102.92,103.08,4,0.1599999999999966,0.03999999999999915,25.000000000000533,0.060000000000002274
244,begs,103.14,103.34,4,0.20000000000000284,0.05000000000000071,19.999999999999716,0.03999999999999204
245,the,103.38,103.44,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.04000000000000625
246,question,103.48,103.9,8,0.4200000000000017,0.05250000000000021,19.04761904761897,0.03999999999999204
247,does,103.94,104.08,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.04000000000000625
248,the,104.12,104.16,3,0.03999999999999204,0.01333333333333068,75.00000000001492,0.060000000000002274
249,language,104.22,104.54,8,0.3200000000000074,0.040000000000000924,24.999999999999424,0.01999999999999602
250,we,104.56,104.64,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.04000000000000625
251,speak,104.68,104.94,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.04000000000000625
252,shaped,104.98,105.22,6,0.23999999999999488,0.03999999999999915,25.000000000000533,0.01999999999999602
253,the,105.24,105.3,3,0.060000000000002274,0.020000000000000757,49.9999999999981,0.04000000000000625
254,way,105.34,105.48,3,0.14000000000000057,0.046666666666666856,21.428571428571342,0.03999999999999204
255,we,105.52,105.6,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.0800000000000125
256,think,105.68,105.96,5,0.2799999999999869,0.055999999999997385,17.857142857143693,0.7600000000000051
257,now,106.72,106.84,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.03999999999999204
258,this,106.88,107.04,4,0.1600000000000108,0.0400000000000027,24.999999999998312,0.01999999999999602
259,is,107.06,107.2,2,0.14000000000000057,0.07000000000000028,14.285714285714228,0.03999999999999204
260,an,107.24,107.32,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.1600000000000108
261,ancient,107.48,107.84,7,0.35999999999999943,0.051428571428571344,19.444444444444475,0.03999999999999204
262,question,107.88,108.16,8,0.28000000000000114,0.03500000000000014,28.571428571428456,0.04000000000000625
263,people,108.2,108.4,6,0.20000000000000284,0.033333333333333805,29.999999999999574,0.0799999999999983
264,have,108.48,108.56,4,0.0799999999999983,0.019999999999999574,50.000000000001066,0.03999999999999204
265,been,108.6,108.7,4,0.10000000000000853,0.02500000000000213,39.99999999999659,0.060000000000002274
266,speculating,108.76,109.34,11,0.5799999999999983,0.052727272727272574,18.965517241379366,0.01999999999999602
267,about,109.36,109.54,5,0.18000000000000682,0.036000000000001364,27.777777777776723,0.01999999999999602
268,this,109.56,109.68,4,0.12000000000000455,0.030000000000001137,33.33333333333207,0.01999999999999602
269,question,109.7,109.98,8,0.28000000000000114,0.03500000000000014,28.571428571428456,0.03999999999999204
270,for,110.02,110.14,3,0.12000000000000455,0.040000000000001514,24.99999999999905,0.12000000000000455
271,forever,110.26,110.78,7,0.519999999999996,0.07428571428571372,13.461538461538565,0.4399999999999977
272,ah,111.22,111.38,2,0.1599999999999966,0.0799999999999983,12.500000000000266,0.20000000000000284
273,charlie,111.58,111.88,7,0.29999999999999716,0.04285714285714245,23.333333333333556,0.04000000000000625
274,mong,111.92,112.22,4,0.29999999999999716,0.07499999999999929,13.33333333333346,0.1599999999999966
275,holy,112.38,112.6,4,0.21999999999999886,0.054999999999999716,18.181818181818276,0.020000000000010232
276,roman,112.62,112.86,5,0.23999999999999488,0.047999999999998974,20.833333333333776,0.01999999999999602
277,emperor,112.88,113.26,7,0.38000000000000966,0.054285714285715665,18.42105263157848,0.05999999999998806
278,said,113.32,113.58,4,0.2600000000000051,0.06500000000000128,15.384615384615081,0.3200000000000074
279,to,113.9,113.98,2,0.0799999999999983,0.03999999999999915,25.000000000000533,0.060000000000002274
280,have,114.04,114.18,4,0.14000000000000057,0.03500000000000014,28.571428571428456,0.01999999999999602
281,a,114.2,114.24,1,0.03999999999999204,0.03999999999999204,25.000000000004974,0.04000000000000625
282,second,114.28,114.56,6,0.28000000000000114,0.046666666666666856,21.428571428571342,0.03999999999999204
283,language,114.6,114.94,8,0.3400000000000034,0.042500000000000426,23.529411764705646,0.01999999999999602
284,is,114.96,115.02,2,0.060000000000002274,0.030000000000001137,33.33333333333207,0.020000000000010232
